measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
44,Population,1,Global,1,Male,7,10-14 years,1,Number,2021,343709893.2586567,354544143.9479698,333394135.9595405
44,Population,1,Global,2,Female,7,10-14 years,1,Number,2021,322926064.484875,332834316.8613822,313263757.34758455
44,Population,1,Global,3,Both,7,10-14 years,1,Number,2021,666635957.7435317,687505775.8108927,646569329.2878423
44,Population,1,Global,1,Male,8,15-19 years,1,Number,1990,263884609.97118497,269711864.92225796,258430566.1683511
44,Population,1,Global,2,Female,8,15-19 years,1,Number,1990,255538840.56301278,261023947.45385614,250429829.07564744
44,Population,1,Global,3,Both,8,15-19 years,1,Number,1990,519423450.53419775,530724736.7544576,508862515.29927814
44,Population,1,Global,1,Male,8,15-19 years,1,Number,1991,263067856.2035192,269027975.0590958,257339479.71433592
44,Population,1,Global,2,Female,8,15-19 years,1,Number,1991,255282690.31251413,260901216.97912586,249851339.41681087
44,Population,1,Global,3,Both,8,15-19 years,1,Number,1991,518350546.5160333,529910182.2432349,507189731.2217906
44,Population,1,Global,1,Male,8,15-19 years,1,Number,1992,262377168.82710359,268578728.54016906,256596990.59930688
44,Population,1,Global,2,Female,8,15-19 years,1,Number,1992,254918346.5857436,260784507.4461383,249432601.11142728
44,Population,1,Global,3,Both,8,15-19 years,1,Number,1992,517295515.4128472,529311204.801024,506008567.568382
44,Population,1,Global,1,Male,8,15-19 years,1,Number,1993,262347296.59746873,268673900.43039584,256240927.59746096
44,Population,1,Global,2,Female,8,15-19 years,1,Number,1993,254960732.6824226,260947076.92397574,249141011.25462955
44,Population,1,Global,3,Both,8,15-19 years,1,Number,1993,517308029.2798913,529613218.63251483,505373621.8813342
44,Population,1,Global,1,Male,8,15-19 years,1,Number,1994,263356707.89631703,270180172.43586785,256992731.78942686
44,Population,1,Global,2,Female,8,15-19 years,1,Number,1994,255882902.04661947,262351500.6942338,249783499.16839918
44,Population,1,Global,3,Both,8,15-19 years,1,Number,1994,519239609.94293654,532451288.1615123,506764102.7189086
44,Population,1,Global,1,Male,8,15-19 years,1,Number,1995,265715886.0720989,272899314.6304612,258990226.9369464
44,Population,1,Global,2,Female,8,15-19 years,1,Number,1995,257878940.21425566,264639123.55436298,251461466.27485627
44,Population,1,Global,3,Both,8,15-19 years,1,Number,1995,523594826.2863546,537543654.7770998,510425707.9436419
44,Population,1,Global,1,Male,8,15-19 years,1,Number,1996,269119550.7925715,276243789.5258081,262375406.92020062
44,Population,1,Global,2,Female,8,15-19 years,1,Number,1996,260703512.2324495,267415552.2254192,254293046.67453632
44,Population,1,Global,3,Both,8,15-19 years,1,Number,1996,529823063.025021,543678169.4402361,516617676.35514474
44,Population,1,Global,1,Male,8,15-19 years,1,Number,1997,273309633.90698355,280211543.75533384,266718832.41076878
44,Population,1,Global,2,Female,8,15-19 years,1,Number,1997,264178206.67685366,270625528.8316349,257915674.67957354
44,Population,1,Global,3,Both,8,15-19 years,1,Number,1997,537487840.5838373,550830659.3588835,524652096.0628941
44,Population,1,Global,1,Male,8,15-19 years,1,Number,1998,278314515.54658175,284977207.42973405,272070498.97691846
44,Population,1,Global,2,Female,8,15-19 years,1,Number,1998,268339845.1744192,274453939.8689567,262482747.81172028
44,Population,1,Global,3,Both,8,15-19 years,1,Number,1998,546654360.7210009,559397662.0604172,534565205.2016352
44,Population,1,Global,1,Male,8,15-19 years,1,Number,1999,283982627.6011753,290043994.5448386,278038641.4302154
44,Population,1,Global,2,Female,8,15-19 years,1,Number,1999,273140293.96951437,278792487.6155375,267530225.0390281
44,Population,1,Global,3,Both,8,15-19 years,1,Number,1999,557122921.5706897,568799310.3179212,545570042.3560017
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2000,290214599.08782285,296283133.66028905,284230013.6536736
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2000,278582432.5945374,284156865.81456673,273010762.2526609
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2000,568797031.6823602,580476365.413422,557170412.7728182
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2001,297067581.98478997,303257515.49720645,291137479.20162684
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2001,284778058.22169125,290548523.8222696,279182785.76274544
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2001,581845640.2064812,593833699.7640955,570270099.4087499
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2002,303900849.8876453,310820024.7105452,297202996.33499974
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2002,291076808.38030046,297551522.3098922,284880656.8249255
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2002,594977658.2679458,608302551.0279715,582120632.2756884
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2003,309984986.95836884,317567248.3673118,302797656.524444
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2003,296697500.91379297,303814625.41011626,289973655.20400953
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2003,606682487.8721617,621317542.9224285,592862298.6889244
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2004,314805630.3724194,323094359.0684378,306856640.5621733
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2004,301077770.7169832,308738363.4768123,293678452.18644434
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2004,615883401.0894027,631832722.5452499,600665161.874192
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2005,317958593.2100639,327070753.1209756,309508186.8209025
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2005,303813214.79370576,312284925.17639124,295905413.0823411
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2005,621771808.0037696,639352583.4349775,605500925.1967103
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2006,319009503.1904332,328420374.5591126,310336487.25737166
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2006,304554166.127502,313304198.9595889,296477403.6045425
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2006,623563669.3179352,641679773.883272,606798535.3595781
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2007,318473006.70259285,327099635.69728327,310641259.06188536
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2007,303796320.1962055,311733571.6574375,296427192.4397818
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2007,622269326.8987983,638832487.1964839,607130026.7944846
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2008,316951564.83555716,324877749.12553376,309645222.09060776
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2008,302074171.11147225,309250664.020464,295246270.9446586
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2008,619025735.9470295,634164851.305248,604957373.1903521
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2009,314869848.32344574,321871987.27546734,308013247.9873853
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2009,299842546.1192519,306274611.3052601,293642462.1566659
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2009,614712394.4426976,628146598.5807275,601739950.1770952
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2010,312511953.915635,319060405.1831444,306129308.7608061
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2010,297438174.38425267,303412665.5537202,291544403.6870679
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2010,609950128.2998877,622497415.1185797,597742864.1143839
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2011,310760695.516437,316984958.52399594,304600074.34610534
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2011,295599915.78241366,301351008.66511697,289966919.9272044
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2011,606360611.2988507,618393909.2872319,594589784.4226829
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2012,309772574.8127044,316642770.9577332,303092781.52585566
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2012,294493946.62921476,300770379.6592939,288302514.8072256
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2012,604266521.4419191,617402114.9926385,591411843.8846931
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2013,309235706.8418424,316374459.3147341,302317827.72401875
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2013,293840690.3764296,300437341.10304046,287451128.876424
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2013,603076397.218272,616798080.3775238,589798159.2635214
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2014,309003113.7324746,316721488.1490353,301500087.7767582
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2014,293499767.3769574,300631572.1248084,286657436.0617174
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2014,602502881.1094321,617349616.6773497,588109034.1053331
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2015,309187428.1341636,317434056.15872335,301298614.3170793
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2015,293551660.362849,301063609.5986924,286278159.93200815
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2015,602739088.4970126,618474921.2769059,587575012.0776262
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2016,309690323.7318469,318055338.04054594,301426913.0770985
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2016,293889801.4934275,301586864.483105,286313603.8029408
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2016,603580125.2252744,619642224.1238397,587665289.7032757
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2017,310584588.43221575,319584345.34605426,302350708.9612963
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2017,294608855.04586625,302757435.4286009,286952663.7824743
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2017,605193443.4780821,622315222.5660485,589158417.9008167
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2018,312044811.29201984,320817222.97835785,303506004.55940515
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2018,295890519.74792826,303994895.46628416,287930053.80783707
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2018,607935331.0399481,624709846.0747153,591436058.3672422
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2019,314151895.5728167,323466241.2959661,305358852.3345116
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2019,297812968.8523679,306483970.5089576,289703469.42711055
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2019,611964864.4251846,629967521.2481184,595122108.256697
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2020,316850232.3630333,326571798.01876557,307416150.78282666
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2020,300332329.30209875,309319155.58937675,291529066.4177878
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2020,617182561.665132,635770419.2069459,598950027.2786623
44,Population,1,Global,1,Male,8,15-19 years,1,Number,2021,320329904.7850963,330890440.48765737,310178997.0952144
44,Population,1,Global,2,Female,8,15-19 years,1,Number,2021,303649966.52662885,313350546.9159404,294275106.0387153
44,Population,1,Global,3,Both,8,15-19 years,1,Number,2021,623979871.3117251,644251986.4604888,604617205.4709941
44,Population,1,Global,1,Male,9,20-24 years,1,Number,1990,247952933.1349463,253787549.32697877,242558703.2347183
44,Population,1,Global,2,Female,9,20-24 years,1,Number,1990,244134971.6700035,249691054.72834632,238997650.89401612
44,Population,1,Global,3,Both,9,20-24 years,1,Number,1990,492087904.80494976,503481056.2324178,481525126.75240725
44,Population,1,Global,1,Male,9,20-24 years,1,Number,1991,250838793.0574944,256903243.2436998,244961663.3840336
44,Population,1,Global,2,Female,9,20-24 years,1,Number,1991,246182066.45045316,251873006.88008246,240576058.91413078
44,Population,1,Global,3,Both,9,20-24 years,1,Number,1991,497020859.50794756,508801468.7242818,485584816.09677136
44,Population,1,Global,1,Male,9,20-24 years,1,Number,1992,252821420.44083077,259311110.95194966,246799549.49229884
44,Population,1,Global,2,Female,9,20-24 years,1,Number,1992,247825910.6284046,253917385.73347938,242171654.98891282
44,Population,1,Global,3,Both,9,20-24 years,1,Number,1992,500647331.0692353,513229096.267971,488969302.7849599
44,Population,1,Global,1,Male,9,20-24 years,1,Number,1993,253936013.9912823,260670251.01308984,247468064.68100625
44,Population,1,Global,2,Female,9,20-24 years,1,Number,1993,249208495.1367777,255586294.6802747,243194381.19665027
44,Population,1,Global,3,Both,9,20-24 years,1,Number,1993,503144509.12806,516244742.05642664,490689284.43422335
44,Population,1,Global,1,Male,9,20-24 years,1,Number,1994,254110733.96162757,261362383.12453732,247344007.85816458
44,Population,1,Global,2,Female,9,20-24 years,1,Number,1994,250181610.8985523,257038918.25135675,243698016.07416567
44,Population,1,Global,3,Both,9,20-24 years,1,Number,1994,504292344.86017984,518401301.37589407,491026829.99946284
44,Population,1,Global,1,Male,9,20-24 years,1,Number,1995,253676984.9767136,261324670.52685606,246588276.14302033
44,Population,1,Global,2,Female,9,20-24 years,1,Number,1995,250768571.48211712,258071405.26605135,243960369.88166067
44,Population,1,Global,3,Both,9,20-24 years,1,Number,1995,504445556.4588307,519370302.2346485,490577194.1204008
44,Population,1,Global,1,Male,9,20-24 years,1,Number,1996,252929148.35531557,260282335.86923435,246077331.14026085
44,Population,1,Global,2,Female,9,20-24 years,1,Number,1996,250941648.0321122,257986882.7456738,244355861.70445085
44,Population,1,Global,3,Both,9,20-24 years,1,Number,1996,503870796.38742775,518269218.61490816,490437889.76612455
44,Population,1,Global,1,Male,9,20-24 years,1,Number,1997,252235417.55260116,258841352.7942198,245775666.05500105
44,Population,1,Global,2,Female,9,20-24 years,1,Number,1997,250967939.8904823,257356770.9221757,244656143.7919371
44,Population,1,Global,3,Both,9,20-24 years,1,Number,1997,503203357.44308347,516213062.6106036,490339633.2524321
44,Population,1,Global,1,Male,9,20-24 years,1,Number,1998,252242376.5481438,258271561.98815873,246473419.20906395
44,Population,1,Global,2,Female,9,20-24 years,1,Number,1998,251387410.33596048,257234639.70989755,245765554.5616637
44,Population,1,Global,3,Both,9,20-24 years,1,Number,1998,503629786.88410425,515504314.21313584,492279346.24742216
44,Population,1,Global,1,Male,9,20-24 years,1,Number,1999,253465019.35913885,258835722.49459964,248209489.4013087
44,Population,1,Global,2,Female,9,20-24 years,1,Number,1999,252708047.29424667,257975478.68539795,247558700.90494236
44,Population,1,Global,3,Both,9,20-24 years,1,Number,1999,506173066.6533855,516794309.5619198,495767265.80855787
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2000,255980556.29128212,261134038.48975295,250824813.55949193
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2000,255044613.5833932,260085653.1737124,249938874.8737584
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2000,511025169.87467533,521207389.59299845,500766364.9495916
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2001,259394696.76148716,264610367.63375282,254300897.1228569
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2001,258082744.39082283,263133629.93953964,253120321.8690226
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2001,517477441.15231,527746599.7414476,507430828.4081938
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2002,263594498.18518946,269268022.2178339,258107734.78007132
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2002,261776062.09840325,267273164.19354188,256443446.6018309
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2002,525370560.2835927,536545742.911085,514628456.43133146
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2003,268554386.82871604,274635346.1128782,262722459.39287356
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2003,266213513.24526045,272085996.0285545,260523014.02765307
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2003,534767900.0739765,546747186.9306749,523287978.97860736
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2004,274178281.3149288,280973204.26735216,267674726.56936827
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2004,271389495.3637321,277899166.31138915,265121643.5920053
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2004,545567776.6786609,558839182.0463877,532818340.7401327
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2005,280409359.9953211,288022610.0705517,273426882.7261962
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2005,277325066.9724248,284691408.6435934,270616936.55359614
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2005,557734426.9677459,572618392.9169925,544057379.3521943
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2006,287373848.2774057,295623173.62284684,279836230.2727503
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2006,284089642.36094546,292114859.3380584,276831203.7052653
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2006,571463490.6383512,587761164.6941615,556685803.1361169
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2007,294482610.2789801,302425237.36324614,287233764.9351667
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2007,290940558.9110791,298504642.9517017,283905781.8609508
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2007,585423169.1900592,600763643.6552099,571105219.2024403
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2008,301162131.7115317,308579831.1804268,294265796.3686133
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2008,297131026.6151331,304327301.2504681,290529696.3995446
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2008,598293158.3266648,612859739.7180879,584974135.0988841
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2009,306626841.10009754,313436710.138323,300060527.6922336
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2009,302010853.67497325,308627687.6219626,295643419.459836
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2009,608637694.7750708,622086121.1381179,595661178.4317249
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2010,309784734.1087234,316267186.887491,303498382.08655053
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2010,304836151.66622525,311119550.2941383,298761572.8042889
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2010,614620885.7749487,627317050.2305298,602213326.8872294
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2011,310468337.58754665,317125414.1681498,304063095.8053964
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2011,305258145.0722394,311705710.31969327,299079368.41753095
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2011,615726482.659786,628892046.7981932,603115467.5514718
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2012,309608008.3782538,316771476.30305195,302797857.18980443
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2012,304066297.04494953,310897225.1541149,297553869.1726057
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2012,613674305.4232033,627668701.4571668,600374772.116683
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2013,307838990.8778081,315312267.7778459,300670622.46545464
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2013,301860781.98837024,308947009.24791384,294960782.6613887
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2013,609699772.8661784,624259277.0257597,595605479.112638
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2014,305673558.87692815,313488396.42692876,298011247.1965913
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2014,299170621.5687762,306584146.2902638,291946023.68260247
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2014,604844180.4457043,620129591.1505823,589957270.8791937
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2015,303611863.16888344,312039276.1531598,295676255.6683131
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2015,296537365.2992269,304465167.252041,289153107.2820755
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2015,600149228.4681103,616537683.1699766,584819259.3469756
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2016,302351911.0127246,310577547.2357585,294348661.9208938
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2016,294700332.224346,302372778.20114195,287069475.1865932
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2016,597052243.2370706,612922765.4844296,581576922.6160765
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2017,301816047.69991624,310596415.8127374,293786977.40932286
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2017,293664701.6874927,301902171.1193183,286103987.136912
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2017,595480749.387409,612465441.92909,579944170.6461251
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2018,301703829.6111222,310361981.2658439,293568254.0208215
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2018,293133329.0123524,301122256.31839174,285297520.96053004
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2018,594837158.6234746,611449481.3603338,578846611.2587763
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2019,301931228.88177985,310988364.2590409,293558247.1539916
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2019,292993138.4802277,301398581.64983124,285029357.9358663
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2019,594924367.3620076,612429632.5860404,578481385.607208
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2020,302564744.5928445,311905110.96976626,293560612.6070649
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2020,293274596.39495194,302016705.1682833,284759726.25456613
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2020,595839340.9877964,613970557.4785243,578330360.2769085
44,Population,1,Global,1,Male,9,20-24 years,1,Number,2021,303406105.21762043,313457209.51557136,293807809.09738487
44,Population,1,Global,2,Female,9,20-24 years,1,Number,2021,293752032.8386086,303323284.0584036,284748158.1256526
44,Population,1,Global,3,Both,9,20-24 years,1,Number,2021,597158138.0562291,616901307.3343993,578749000.3436083
44,Population,1,Global,1,Male,10,25-29 years,1,Number,1990,222520077.41493055,227560862.89346886,217924756.25752714
44,Population,1,Global,2,Female,10,25-29 years,1,Number,1990,220099575.4471187,224878603.76325682,215721704.44435826
44,Population,1,Global,3,Both,10,25-29 years,1,Number,1990,442619652.8620492,452439505.3243169,433620463.74800605
44,Population,1,Global,1,Male,10,25-29 years,1,Number,1991,229232121.9878992,234744507.44416305,223931565.38687727
44,Population,1,Global,2,Female,10,25-29 years,1,Number,1991,226509775.2801759,231760547.5303812,221476157.93610126
44,Population,1,Global,3,Both,10,25-29 years,1,Number,1991,455741897.2680751,466507033.56300175,445400937.3037224
44,Population,1,Global,1,Male,10,25-29 years,1,Number,1992,235025484.95139825,241206089.07219043,229238977.88481188
44,Population,1,Global,2,Female,10,25-29 years,1,Number,1992,231894395.7850709,237710544.68727973,226420251.75551212
44,Population,1,Global,3,Both,10,25-29 years,1,Number,1992,466919880.73646915,478916633.75947016,455683988.63839805
44,Population,1,Global,1,Male,10,25-29 years,1,Number,1993,239193720.06256488,245976290.12201354,232816624.0109185
44,Population,1,Global,2,Female,10,25-29 years,1,Number,1993,235583597.87360877,241938548.53286046,229523169.47784138
44,Population,1,Global,3,Both,10,25-29 years,1,Number,1993,474777317.9361736,487916391.05523884,462285231.0146431
44,Population,1,Global,1,Male,10,25-29 years,1,Number,1994,242153827.9890066,249715162.1942961,235243295.9390636
44,Population,1,Global,2,Female,10,25-29 years,1,Number,1994,238160431.56300697,245101502.99581134,231695899.4307958
44,Population,1,Global,3,Both,10,25-29 years,1,Number,1994,480314259.5520136,494816771.70209247,467027254.10744417
44,Population,1,Global,1,Male,10,25-29 years,1,Number,1995,244444126.00638065,252385250.2230797,236925072.7259998
44,Population,1,Global,2,Female,10,25-29 years,1,Number,1995,240205483.37107912,247611268.927155,233206401.34079328
44,Population,1,Global,3,Both,10,25-29 years,1,Number,1995,484649609.37745976,499919144.15906143,470140528.14853424
44,Population,1,Global,1,Male,10,25-29 years,1,Number,1996,246722147.5012154,254487387.28526974,239516696.52209413
44,Population,1,Global,2,Female,10,25-29 years,1,Number,1996,242374947.97538742,249658014.20430034,235625388.91960242
44,Population,1,Global,3,Both,10,25-29 years,1,Number,1996,489097095.47660285,504119282.8974288,475199360.7863916
44,Population,1,Global,1,Male,10,25-29 years,1,Number,1997,248375147.50906676,255568455.8760546,241434212.58557427
44,Population,1,Global,2,Female,10,25-29 years,1,Number,1997,244363136.31145605,251197297.35875794,237798176.9157011
44,Population,1,Global,3,Both,10,25-29 years,1,Number,1997,492738283.82052284,506770273.85769093,479154025.5160417
44,Population,1,Global,1,Male,10,25-29 years,1,Number,1998,249484875.54006392,256062149.34454426,243263509.55927175
44,Population,1,Global,2,Female,10,25-29 years,1,Number,1998,246236264.77947304,252510850.63467628,240357460.6184387
44,Population,1,Global,3,Both,10,25-29 years,1,Number,1998,495721140.3195369,508583028.5504806,483603952.30092585
44,Population,1,Global,1,Male,10,25-29 years,1,Number,1999,249981504.10162872,255971190.97109058,244389093.96924096
44,Population,1,Global,2,Female,10,25-29 years,1,Number,1999,247789978.32805973,253520119.07028413,242394443.51213235
44,Population,1,Global,3,Both,10,25-29 years,1,Number,1999,497771482.42968845,509518815.7226007,486771181.3508644
44,Population,1,Global,1,Male,10,25-29 years,1,Number,2000,249904774.78603333,255511497.03327882,244554428.946794
44,Population,1,Global,2,Female,10,25-29 years,1,Number,2000,248842067.1716572,254290835.54082963,243609115.33614424
44,Population,1,Global,3,Both,10,25-29 years,1,Number,2000,498746841.95769054,509814409.69880515,488164027.697178
44,Population,1,Global,1,Male,10,25-29 years,1,Number,2001,249430890.5139309,254853636.29580176,244141304.5632658
44,Population,1,Global,2,Female,10,25-29 years,1,Number,2001,249259264.5227358,254614347.18632558,244183361.89157492
44,Population,1,Global,3,Both,10,25-29 years,1,Number,2001,498690155.0366667,509408429.3550432,488338312.13690543
44,Population,1,Global,1,Male,10,25-29 years,1,Number,2002,249025557.01191425,254871198.35701448,243465673.06872663
44,Population,1,Global,2,Female,10,25-29 years,1,Number,2002,249433003.8729868,255079955.3111846,243974097.8891529
44,Population,1,Global,3,Both,10,25-29 years,1,Number,2002,498458560.88490105,509992642.8830667,487439770.95787954
44,Population,1,Global,1,Male,10,25-29 years,1,Number,2003,249275109.6457168,255285243.9836643,243460477.92877528
44,Population,1,Global,2,Female,10,25-29 years,1,Number,2003,249939239.56526706,255813687.58762443,244288153.00527292
44,Population,1,Global,3,Both,10,25-29 years,1,Number,2003,499214349.2109838,511097544.34705734,487748630.9340481
44,Population,1,Global,1,Male,10,25-29 years,1,Number,2004,250671187.16952515,257066385.7764079,244638737.04788077
44,Population,1,Global,2,Female,10,25-29 years,1,Number,2004,251342360.59860608,257500024.1309426,245437254.82610947
44,Population,1,Global,3,Both,10,25-29 years,1,Number,2004,502013547.76813126,514557549.0996197,490028738.96846783
44,Population,1,Global,1,Male,10,25-29 years,1,Number,2005,253302003.69922358,260067345.83244887,247058524.44425336
44,Population,1,Global,2,Female,10,25-29 years,1,Number,2005,253809034.5609743,260442719.2550391,247682869.33520654
44,Population,1,Global,3,Both,10,25-29 years,1,Number,2005,507111038.2601979,520374200.6022069,494746895.8709428
44,Population,1,Global,1,Male,10,25-29 years,1,Number,2006,256737764.09361756,263794143.2884087,250230087.6062365
44,Population,1,Global,2,Female,10,25-29 years,1,Number,2006,257002244.36848083,264085547.26736674,250639395.30716902
44,Population,1,Global,3,Both,10,25-29 years,1,Number,2006,513740008.46209836,527896203.939425,500869482.9134055
44,Population,1,Global,1,Male,10,25-29 years,1,Number,2007,260875497.83918607,267534280.8265077,254702280.0620324
44,Population,1,Global,2,Female,10,25-29 years,1,Number,2007,260857125.73680168,267394251.05679944,254797784.82084426
44,Population,1,Global,3,Both,10,25-29 years,1,Number,2007,521732623.57598776,534893786.4423461,509531348.86346984
44,Population,1,Global,1,Male,10,25-29 years,1,Number,2008,265880940.5787319,272049588.6753492,260137897.82593644
44,Population,1,Global,2,Female,10,25-29 years,1,Number,2008,265532383.48852882,271727971.20844305,259859810.17663988
44,Population,1,Global,3,Both,10,25-29 years,1,Number,2008,531413324.06726074,543752378.1910743,519974737.21740633
44,Population,1,Global,1,Male,10,25-29 years,1,Number,2009,271576890.9870456,277222401.50821275,265956697.1413613
44,Population,1,Global,2,Female,10,25-29 years,1,Number,2009,270939950.1199874,276562237.6779101,265408150.4587658
