measure_id,measure_name,location_id,location_name,pathogen,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,3720.384208,5038.329361,2402.439056
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,3768.964471,5116.338998,2421.589945
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,3846.894602,5153.245881,2540.543324
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,4124.373819,5721.982748,2526.76489
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2000,4120.455186,5477.106406,2763.803967
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2001,3810.357784,5125.09526,2495.620309
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2002,3783.065714,5039.102625,2527.028804
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2003,3919.541999,5206.245527,2632.838471
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2004,4039.042634,5334.18478,2743.900487
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2005,4073.786806,5344.208184,2803.365429
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2006,4048.621728,5332.258466,2764.98499
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2007,4032.375094,5298.319697,2766.430491
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2008,3954.483361,5238.408197,2670.558525
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2009,3895.526374,5103.522073,2687.530674
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,3684.738011,4791.088552,2578.38747
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,3876.711891,5034.789121,2718.634662
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2012,3883.422817,5108.516615,2658.329019
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2013,3802.993675,5055.271526,2550.715823
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2014,3979.56904,5474.107882,2485.030198
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2015,3707.74506,5069.833445,2345.656676
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2016,3631.116774,4966.272406,2295.961142
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2017,3526.998875,4782.839514,2271.158236
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2018,3109.071993,4225.661558,1992.482429
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2019,2836.012717,3833.124573,1838.900861
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2020,2613.004995,3443.32035,1782.689639
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,8,15-19 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2021,2607.664978,3474.881536,1740.448421
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1990,2840.404524,3848.314112,1832.494936
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1991,2848.241908,3737.008169,1959.475648
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1992,2842.277134,3765.640387,1918.91388
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1993,2860.800109,3737.186339,1984.413878
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1994,4106.924075,5803.073998,2410.774153
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1995,2992.685349,3848.027705,2137.342993
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,2930.734267,3779.065335,2082.403198
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,2978.358263,3772.647011,2184.069515
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,3132.178366,3966.400312,2297.956419
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,3163.013253,4014.96619,2311.060316
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2000,3130.31809,3944.894735,2315.741445
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2001,3117.235831,3846.989422,2387.48224
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2002,3178.136316,3933.276912,2422.995721
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2003,3141.749257,3842.977545,2440.520969
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2004,3280.073814,3970.482342,2589.665287
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2005,3600.485364,4272.820712,2928.150017
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2006,3808.804338,4603.099255,3014.509421
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2007,3859.008874,4565.767311,3152.250436
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2008,3941.55671,4507.347609,3375.765812
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2009,4087.240533,4812.562344,3361.918722
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,4108.908049,4736.500283,3481.315814
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,4019.86538,4659.369698,3380.361063
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2012,4038.525957,4745.728191,3331.323724
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2013,3924.039213,4582.267847,3265.810579
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2014,3940.645555,4662.429882,3218.861227
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2015,3863.840522,4689.514692,3038.166351
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2016,3899.522065,4647.197984,3151.846146
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2017,3856.440036,4585.938423,3126.941649
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2018,3691.17407,4330.553179,3051.794961
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2019,3554.985696,4196.119845,2913.851548
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2020,3409.793343,3994.014487,2825.572198
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2021,3423.171536,4023.035373,2823.307699
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1990,101.5930659,154.2649221,48.92120971
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1991,101.7277421,150.0726476,53.38283651
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1992,101.6516982,151.8965177,51.40687865
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1993,102.7298448,150.8798653,54.57982422
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1994,107.9451837,156.3676662,59.52270116
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1995,103.3712818,150.2825002,56.46006344
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,105.9483484,153.9563731,57.94032372
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,107.96814,155.3100174,60.62626256
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,110.4415761,159.1846092,61.698543
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,113.3277325,163.6934925,62.96197246
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2000,114.2476371,165.4710034,63.02427078
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2001,112.8150118,161.5736312,64.05639242
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2002,112.1272669,161.4462273,62.8083066
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2003,109.9654726,157.6874369,62.24350832
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2004,111.7069214,159.1000701,64.31377274
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2005,113.298323,161.2577151,65.33893102
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2006,114.9380709,166.5539768,63.32216496
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2007,113.7907288,161.8420794,65.73937827
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2008,111.1346299,155.1752689,67.09399092
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2009,112.3257541,159.9883198,64.66318843
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,110.7771041,154.3925716,67.16163647
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,115.3715661,161.7610236,68.98210864
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2012,116.0083341,163.3150555,68.70161266
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2013,113.2628556,158.0578199,68.4678914
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2014,110.1647196,153.0586898,67.27074935
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2015,109.1464915,156.725254,61.56772904
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2016,107.8584825,151.8448572,63.87210774
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2017,120.4697024,169.628735,71.31066984
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2018,120.0791901,164.5394808,75.6188995
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2019,128.9277635,175.4771849,82.37834214
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2020,103.6608125,144.6358183,62.68580677
1,Deaths,1,Global,Citrobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2021,117.3994394,162.9304829,71.86839595
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1990,193.3937835,347.3600494,39.42751752
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1991,194.8055244,335.5379358,54.07311304
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1992,197.6889783,342.9608381,52.41711839
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1993,200.8245679,340.80661,60.84252578
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1994,218.9405886,363.6904994,74.19067785
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1995,212.0825043,349.3612701,74.80373857
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,220.2136628,358.6834671,81.74385844
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,225.3678823,360.0386863,90.69707832
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,234.2998448,370.9440312,97.65565843
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,244.842084,386.9618628,102.7223051
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2000,250.6921131,389.0326092,112.3516169
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2001,251.1294311,380.3842934,121.8745687
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2002,255.9606965,384.8569514,127.0644416
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2003,255.6579389,377.1679348,134.1479429
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2004,263.484966,383.6827593,143.2871726
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2005,270.3466897,386.7349951,153.9583842
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2006,286.5255912,410.5265941,162.5245884
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2007,302.857693,419.8250539,185.8903321
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2008,304.8923245,409.3576979,200.426951
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2009,330.5520832,445.2502803,215.8538861
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,331.9307458,437.7275084,226.1339833
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,322.0541575,429.0648901,215.0434248
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2012,341.1664299,448.7360079,233.5968519
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2013,333.448359,435.2112949,231.6854231
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2014,324.3094526,421.8034614,226.8154438
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2015,310.223118,416.1002587,204.3459773
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2016,309.4600603,407.7881409,211.1319797
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2017,307.9503688,408.0836639,207.8170736
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2018,304.1099926,395.4450958,212.7748895
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2019,298.2351865,390.0511483,206.4192246
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2020,275.1738932,361.8365228,188.5112637
1,Deaths,1,Global,Enterobacter spp.,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2021,285.239281,377.1733438,193.3052182
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1990,492.0735918,995.6826907,166.2960521
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1991,499.0894154,982.7468992,15.4319316
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1992,508.8366347,987.1912161,30.48205326
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1993,522.2509574,993.5001638,51.00175099
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1994,535.62508,993.2070001,78.04315993
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1995,547.2084365,997.7052068,96.71166612
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,576.1430672,1043.550373,108.7357613
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,604.2346335,1065.595337,142.8739298
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,605.8649927,1054.435461,157.2945246
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,604.82478,1046.048234,163.6013261
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2000,588.6050246,1002.272888,174.9371612
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2001,542.3163265,903.3549279,181.2777251
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2002,507.4715074,833.6557588,181.287256
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2003,472.2328831,764.0582014,180.4075648
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2004,480.7808708,756.1525883,205.4091532
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2005,483.5540755,743.9585906,223.1495605
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2006,504.2867906,764.1025596,244.4710215
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2007,576.0310525,843.6991213,308.3629837
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2008,602.8254548,853.5557189,352.0951907
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2009,685.35712,955.1277132,415.5865267
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,878.078136,1155.388199,600.7680731
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,994.0767235,1264.098809,724.0546381
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2012,1207.613192,1483.691467,931.5349173
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2013,1184.857085,1439.384264,930.3299055
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2014,1079.628084,1331.197315,828.0588529
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2015,1007.033754,1276.677432,737.3900755
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2016,1007.994442,1236.832266,779.1566178
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2017,1135.029824,1377.08419,892.9754582
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2018,991.2419433,1194.671469,787.8124181
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2019,971.3232466,1173.358639,769.2878545
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2020,1087.35228,1292.513363,882.1911959
1,Deaths,1,Global,Escherichia coli,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2021,995.4418047,1210.892027,779.9915828
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1990,652.5842458,799.2434272,505.9250643
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1991,647.0784784,778.8066959,515.350261
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1992,647.813335,784.5140818,511.1125883
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1993,651.2511713,780.6988234,521.8035193
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1994,775.9095886,978.5778027,573.2413745
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1995,660.9550483,784.701892,537.2082045
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,683.237198,817.6923675,548.7820286
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,679.6742669,799.6883032,559.6602306
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,710.1992427,842.5511836,577.8473018
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,9,20-24 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,724.2760195,860.870888,587.6811509
